,title,text
90,CNN’s Stelter Asks Press Sec Psaki What Media ‘Gets Wrong’ In Covering Biden,"CNN’s Brian Stelter prostrated himself before White House press secretary Jen Psaki on Sunday, asking her what the media “gets wrong” about covering Joe Biden. “Busy summer ahead, infrastructure, election reform. What does the press get wrong when covering Biden’s agenda?” Stelter gushed during his show “Reliable Sources.” Brian Stelter to @PressSec:""What does the press get wrong when covering Biden's agenda… What do you think we get wrong?"" pic.twitter.com/h44JCb6WZB— Daily Caller (@DailyCaller) June 6, 2021 “When you watch the news, when you read the news, what do you think we get wrong?” Psaki, in typical fashion, answered the question with a non-answer. “I think some of the our muscles have atrophied a little bit over the last few years, and there isn’t a lot of memory, recent memory or longer memory, on how long it takes to get legislation forward or how messy the process of negotiating and the process of getting legislation across the finish line can be,” she said. “I don’t know if that’s the press getting it wrong. I’ll leave you to the critique of that, Brian,” she added. How nauseating. Others on social media came to the same conclusion, noting that the media would never ask President Trump’s press secretary such a softball question, even when they were factually wrong most of the time during his term. No such question was ever asked of Trump Press Secretaries because 1) the press believed they were always right when, in fact, they were consistently wrong, & 2) the response would have taken days https://t.co/CKM09g3xCQ— Monica Crowley (@MonicaCrowley) June 6, 2021 Brian stelter to biden administration! pic.twitter.com/dZeOAaBlJK— Vinayak TS (@ts_vinayak) June 6, 2021 pic.twitter.com/Wr16XoLvdX— Antoine Roquentin (@DoThePlague) June 6, 2021 pic.twitter.com/zwRZZRsB3M— Jamezy Pell (@jamezypell) June 6, 2021 pic.twitter.com/FbyCnG5UzY— Sara Gonzales (@SaraGonzalesTX) June 6, 2021 This kind of sickening propaganda is just another example of why CNN’s ratings have tanked by 45% since this time last year. As the lab leak theory surfaces closer and closer to reality, regardless of evidence, the media and journalism world is starting to see a reckoning on the horizon."
91,Ted Cruz: Fauci Emails Show Facebook Operating as Extension of Government — Now Exposed To Legal Liability,"Senator Ted Cruz (R-Texas) said that Dr. Anthony Fauci’s emails show Facebook played a major role in suppressing critical COVID-19 information on behalf of the federal government. During an interview on Fox News’ “Sunday Morning Futures”, Cruz explained that, according to Fauci’s emails, Facebook acted as an agent of the government and so is now open to legal liability. “In the email dump that came out, it makes clear that this is not just being sloppy. It is systematic and it is systematically an effort to mislead the American people,” Cruz told host Maria Bartiromo. “And as you noted he wasn’t doing it alone but was doing it with much of the US government behind him and with Facebook and Big Tech operating as an extension of the US government in order to silence any views that disagreed, not with the science, because he wasn’t looking for the science. He was suppressing the science,” he continued. “…If you went out and posted the facts that led, a year ago, to the very strong likelihood that the coronavirus escaped from a Chinese government lab in Wuhan, China. If you posted that a year ago and they took it down, I think there is a very good argument you have a cause of action against Facebook.” Cruz explained how the emails reveal that Facebook acted as an agent for the government as the coronavirus pandemic unfolded, peaked, and then receded. “And Facebook would ordinarily say, ‘We’re a private company. We’re not liable.'” Cruz said. “Well, you know, when they act at the behest of the government, when they contact Fauci, when they say, ‘Should we censor this?’ and Fauci says, ‘Yes’, and they censor it for the federal government, and then magically when the government changes its mind and says, ‘Oh, all those facts that were there a year ago, now you’re allowed to talk about it’ — they stop censoring it with the flip of a switch.” “That lays a very strong argument that Facebook is operating as a state agency and that opens very serious legal liability,” Cruz added. The doctor who thanked Dr. Fauci for dismissing the Wuhan lab leak theory is the same guy who gave $600k to the lab, “investigated” it for the WHO and then acted as a Facebook fact-checker censoring info on the Wuhan lab leak theory."
92,Shock Video: Amazon Employee Viciously Punches Elderly Woman in California,"The horrific confrontation took place in Castro Valley in California’s Alameda County on Thursday and was caught on surveillance cameras. The attacker, who claims to have acted in self-defence, was taken into custody. A blood-chilling video of an Amazon driver repeatedly striking an elderly tenant of Vista Creek Apartments in Castro Valley, CA, after a verbal altercation has been caught on CCTV cameras and shared online. In the video, the Amazon worker, identified by the police as 21-year-old Itzel Ramirez, is seen landing punches on the 67-year-old woman’s head and body. SHOCKING VIDEO shows an Amazon Driver giving a 67 year old Castro Valley woman a beat down after words were exchanged. 21 year old woman arrested by Alco Sherrif…who says suspect claims self defense. @kron4news pic.twitter.com/umTVNityDi— Maureen Kelly (@KRON4MKelly) June 4, 2021 The ​KRON-TV broadcaster, which obtained the footage, quoted the apartment complex’s owner Doug Smith as saying that the victim had been made to wait for her package for over 15 minutes and when she went up to the Amazon employee to inquire about the delivery, the two engaged in a bitter confrontation. Smith recalled Ramirez saying something about the woman’s “white privilege”, while the latter called the Amazon worker the b-word in response. “It was frightening to see an Amazon driver do that, somebody who we allow onto the property to provide us a service”, Doug Smith told KRON-TV. The broadcaster cited the police as saying that Ramirez had been arrested for elder abuse and battery and is being held on $100,000 bail. She is set to be arraigned on Monday. How many lives will be offered at the alter of Saint George Floyd?"
93,Stanford Epidemiologist: Fauci’s ‘Credibility Is Entirely Shot’,"A Stanford epidemiologist called out Dr. Anthony Fauci for flip-flopping on numerous issues from the beginning of the global coronavirus pandemic. “I think his credibility is entirely shot,” Professor Jay Bhattacharya told Fox News’ “The Ingraham Angle” on Friday. Are Fauci's days numbered? pic.twitter.com/UiH46emz22— Laura Ingraham (@IngrahamAngle) June 5, 2021 “In the early days of the epidemic, he was quite a sensible person,” Bhattacharya said. “He understood immunity, he understood the necessity of not panicking the population. Something happened in late February where he just flipped on a dime.” “It wasn’t the science changing. Something else happened where he just changed,” he noted. Bhattacharya also criticized Fauci for making the “rookie mistake” of overestimating the COVID fatality rate. “He made a rookie mistake that no epidemiologist should make,” Bhattacharya said. “He conflated the case mortality rate with the infection mortality rate. There’s many, many times more people with infections of COVID than were caught, especially back then.” “It’s just an enormous mistake,” Bhattacharya continued. “And I think it’s really unfortunate that we have this person who just didn’t really have the expertise to lead the response, and yet we somehow we venerated him.” Fauci’s mask guidance is another example of his flip-flopping based on political, not scientific, factors. “Yes, you should change your mind when the science changes,” he concluded. “What is that science that changed that convinced him that masks are the most effective way?” Roger Stone joins The Bollingers on the War Room to ask, “Why have no Deep State agents been indicted?”"
94,Trump: ‘China Must Pay’ Reparations For Unleashing Coronavirus Pandemic,"President Donald Trump issued a strong message against China during his speech in North Carolina on Saturday, stating the country is directly responsible for the COVID pandemic. “We should all declare with one unified voice that China must pay. They must pay,” Trump said to the cheering crowd of Republicans. Trump called for China to pay the world $10 trillion to compensate for the economic devastation and wipe out any debts other countries may owe. “All nations should work together to present China a bill for a minimum of $10 trillion to compensate for the damage,” Trump said. “As a first step, all countries should collectively cancel any debt they owe to China as a down payment on reparations.” “The nations of the world should no longer owe money to China,” he added. Trump also called for a “firm 100 percent tariff on all goods made in China”, but added that Joe Biden would never allow that to happen to his benefactor. “I don’t think they want to keep Biden happy. I don’t think they care too much about Biden, to be honest,” he said. The former president also took a victory lap for correctly claiming that COVID-19 originated at the Wuhan Institute of Virology. “The media, the Democrats, and the so-called experts are now finally admitting what I first said 13 months ago: The evidence demonstrates that the virus originated in a Chinese government lab,” Trump said. Trump had first called for China to pay up $10 trillion to American and the world in a statement last week, for the “death and destruction they have caused.” President Trump takes a moment to deliver a powerful message of hope for America."
95,Fauci’s NIH Funded Wuhan Military Scientist Who Died Mysteriously After Filing COVID Vaccine Patent,"As we move further down the rabbit hole of exactly what in the devil has been going on in China’s ‘bat labs,’ we now turn our attention to one Zhou Yusen – a Chinese military scientist specializing in coronaviruseswho collaborated with the Wuhan Institute of Virology’s “Bat Woman,” Zhengli Shi – with at least one project to geneticially manipulate coronaviruses having been funded by three grants from the National Institutes of Heath (NIH) – home to Dr. Anthony Fauci – via US universities, according to documents obtained by The Weekend Australian (ostensibly leaked by Aussie intelligence). The previously undisclosed NIH funding of a PLA military scientist is separate from millions in grants awarded EcoHealth alliance, which also collaborated with the WIV. The revelation shows American money was funding risky ­research on coronaviruses with People’s Liberation Army scientists – including decorated military scientist Zhou Yusen and the Wuhan Institute of Virology’s “Bat Woman”, Shi Zhengli. Now we learn that Zhou, 54, is dead – three months after filing a patent for a COVID-19 vaccine in Feb. 2020. According to the report, Zhou’s May 2020 death went largely under the radar, despite the fact that he was an award-winning scientist at the PLA’s Laboratory of Infection and Immunity at the Beijing Institute of Microbiology and Epidemiology. “There were no reports paying tribute to his life. His death was only mentioned in passing in a Chinese-media report in July and at the end of a December scientific paper. Both had the word ­“deceased” in brackets after his name.” And while Zhou’s death may have been suspicious (or he may have simply died of COVID), the revelation that the US government was funding his research with the WIV may provide a clue as to why US officials – Dr. Fauci (backed by the ‘scientific community’ after his lapdog, EcoHelath Alliance’s Peter Daszak, penned a ‘natural origin or you’re a lunatic‘ letter in the Lancet) – peddled the CCP’s ‘natural origin’ theory, while any suggestion that it could have been created in and/or leaked from the very lab which received NIH dollars was strictly verboten. Emails released under a Freedom of Information request from Buzzfeed this week showed that, in the early days of the pandemic, Dr Fauci was concerned that US funding had gone towards gain-of-function research in China.In other emails, scientists wrote to Dr Fauci expressing the preliminary view that the SARS-CoV-2 genome appeared “inconsistent with expectations from evolutionary theory” and that it had some features that “potentially look engineered”. -The Weekend Australian In short, ‘conflict of interest’ doesn’t even begin to explain what Fauci is now going to have to explain the next time Rand Paul has him in the hot seat. The revelation shows American money was funding risky ­research on coronaviruses with People’s Liberation Army scientists – including decorated military scientist Zhou Yusen and the Wuhan Institute of Virology’s “Bat Woman”, Shi Zhengli.…National security sources said the ties between Zhou and Dr Shi ­supported claims by US intelligence that the Wuhan Institute of Virology was engaged in “secret military activity.” -The Australian How long was China sitting on the genetic sequence for SARS-CoV-2? If we’re considering the timeline and its implications, Zhou died three months after filing a Feb. 24, 2020 patent application for a COVID-19 vaccine. While this could mean that he was working on a COVID-19 vaccine before the virus became public knowledge in December 2019, keep in mind that Moderna was able to design the sequence for their COVID-19 vaccine just two days after Chinese officials released its genetic sequence on Jan. 11, 2020 – filing for their first related patent in March, two months later. Also note that Zhou had been working on coronavirus vaccines since at least 2006 in response the original SARS-CoV outbreak – authoring a study which found that “the vaccines containing the (receptor-binding domain) of SARS-CoV S protein may induce sufficient neutralising antibodies and long-term ­protective immunity against SARS-CoV challenge in the ­established mouse model.” So, assuming an expert would need approximately two months to go from genomic sequence to patent application, it implies that China withheld the genetic sequence for a month before its Jan. 11 public release. Or, Zhou may have had more of a ‘head start’ than that. “This is something we have never seen achieved before, raising the question of whether this work may have started much ­earlier,” said Nikolai Petrovsky from Flinders University. (And if one wants to explore the implications assuming SARS-CoV-2 was genetically engineered, Karl Denninger has some thoughts below) And while we may never know the full extent of Zhou’s role in all of this, he and ‘bat woman’ Zhengli were working on a COVID vaccine right before the pandemic. Per the Weekend Australian: Right before the pandemic, Zhou and three other scientists from the PLA-run Beijing Institute of Microbiology and Epidemiology – Yuehong Chen, Lei He and Shishui Sun – partnered with two Wuhan Institute of Virology scientists – Dr Shi and Jing Chen – and eight Chinese scientists now based in the US at the University of Minnesota and the Lindsley Kimball Research Institute, New York Blood Centre. Their paper, titled Molecular Mechanism for Antibody-­Dependent Enhancement of Coronavirus Entry, was submitted to the Journal of Virology on November 27, 2019, and was published on February 14, 2020. The research examined MERS and SARS coronaviruses as avenues for antibody-based ­antiviral drug therapy to treat coronaviruses.Their paper had some positive results: “Taken together, our ­results show that RBD-specific neutralising MAbs bind to the same region on coronavirus spikes as viral receptors do, trigger conformational changes of the spikes as viral receptors do, and mediate ADE through the same pathways as viral-receptor-dependent viral entry.”They found this “novel molecular mechanism for antibody-enhanced viral entry” could “guide future vaccination and ­antiviral strategies”.This study was conducted “in vitro”, meaning in a petri dish or test tube, using humanised kidney and lung cells. Their last paragraph indicated the next step in a future paper would be to conduct “in vivo” experiments with ­humanised mice or primates. A paper published in Nature ­Reviews Immunology 18 months later, in April this year, would find that “neutralising monoclonal antibodies” could help the treatment of Covid-19. Meanwhile, Zhou’s patent application states: “The invention ­relates to the field of biomedicine, and relates to a Covid-19 ­vaccine, preparation methods and applications. The fusion ­protein provided by the invention can be used to develop the Covid-19 protein vaccine and a drug for preventing or treating the Covid-19.” Yusen Zhou (周育森) (‡) 1. Gain-of-function of viral entry (Shibo Jiang, and Fang Li, search them for more info)2. Vaccine patent on 2020.02.24 (Wei Chen, Yusen Zhou, Ningyi Jin…)3. Animal Model (Chuan Qin)4. The NIH-PLA Network：left to right = infiltration pathway pic.twitter.com/M5E14ylSM9— 德意志之鹰 (@dezying) June 4, 2021 What does this all mean now? Karl Denninger has a few thoughts via market-ticker.org, and is notably very suspicious of the patent timing (edited for brevity): So what do we now know? China’s militarywas in fact involved at the Wuhan lab. It was not just a civilian operation. This, by the way, has been repeatedly denied over the last year and change.The lab’s scientists knew not only the sequencing of the virus but in addition had a patentable way to create an alleged vaccine before the pandemic was public. It takes time to draft patents and figure them out. Quite a lot of time, in fact — not a couple weeks or months. It takes time to prove up patent material, including in the case of a vaccine. To patent something you must be able to demonstrate it; you cannot patent ideas, only embodiments of ideas. In that case you would have to prove immunogenicity which isn’t instantaneous; it takes weeks or even months to get through original science on this with animals and then humans, which means the date of knowledge was not February 24th it was months or even further before that.That means they were working on this even before that time because to work on a vaccine you have to know you must or would want to work on it in the first place. This in turn means they knew damn well there was a virulent virus in the wild prior to that date, or they released it or intended to release it into the wild on purpose. Nobody comes up with a vaccine for a virus you intend to and have confined entirely within a laboratory in animal or cell culture testing; that’s worthless. Without an isolate to create a vaccine for and a virus outside of a lab environment where vaccination becomes a “thing” that might be required and thus have value why would you do the work to create one? What’s the timeline on all this? Many, many months or even a couple of years. That means either the virus was “out” for many months to a couple of years before February of 2020 (not a month or two) or the Chinese intended to release it in the fall of 2019. In either case the evidence is now overwhelming that this was not a virus that “magically appeared” one fine day in late December having come naturally from bats and perhaps pangolins. That is not just improbable anymore — it is now, on the manifest weight of the evidence, impossible. … Next up is exactly what sort of vaccine patent we’re talking about here? Specifically how is it that the “stiffened” areas in the viral vector and mRNA shots we’re using in the US came to be known and proved up? How did Moderna and Pfizer know they needed to do that? That sort of study takes months if not years too, not days or weeks, to both come up with it and then prove it actually works as expected. Remember that Covid-19 has a rather-unique site on the spike called the “furin-cleavage” area which it uses to “fold” and get into the cell; the S1 unit attaches, the cleavage area “folds” and then the second part penetrates the cell wall like a spear. SARS and MERS both lack this structure so there was no “prior art” to use and in the first couple of months the characterizing of all of this was pretty darn new. Yet the “official story” is that these folks had a proposed candidate configuration, including the replacement of encodings to “stiffen” that area within days of the publication of the viral RNA sequence for Covid-19. Is the completed work in that area what the Chinese “gave” us complete with that part of the work already done? That would explain how it happened that quickly, wouldn’t it? I’d sure like to understand how someone — anyone — does that sort of work complete with the lab verification in cell cultures and animals, reachig those conclusions in days. What are the connections there? I’d like a full explanation of that please. * * * As would we. Dr. Jan Ruby joins guest host Stew Peters on The Alex Jones Show to break down the dangers of the experimental Covid-19 injections being pushed on the public."
96,‘No Trust’: Top Republican Kevin McCarthy Calls for Fauci’s Resignation Amid COVID-19 Email Leak,"Dr Fauci has previously rejected the idea of his National Institute of Allergy and Infectious Diseases possibly sharing responsibility for the COVID-19 pandemic. US Republican House Minority Leader Kevin McCarthy has become the latest GOP lawmaker to call out Dr Anthony Fauci, the chief medical adviser to the US president. Asked if the US top COVID-19 doctor should resign or be fired from his role as director of the National Institute of Allergy and Infectious Diseases, McCarthy said “yeah, because you do not have the trust in him”. “The American people don’t have trust in Dr Fauci. Let’s find a person we can trust. Take politics aside, I mean we’re talking about American lives here”, McCarthy said on the Breitbart News Saturday radio show. Dr Anthony Fauci has recently been facing calls from Republican lawmakers to be fired. On Saturday, Republican House Representative Matt Gaetz claimed in an interview that Dr Fauci “has blood on his hands”, and days earlier two top House Republicans said it was “imperative” for Fauci, to testify before congressional committees and provide information related to the origins of COVID-19. The US COVID-19 tsar has faced increasing criticism lately over a $600,000 grant that went to the EcoHealth Alliance and ended up at the Wuhan lab in China, from which, according to growing speculation, the disease could have escaped. The criticism of Dr Fauci has also been fuelled by the recent release by BuzzFeed of 3,200 pages of the chief medical adviser’s emails dating back to the beginning of the coronavirus pandemic. In one of the alleged emails, Peter Daszak, head of the EcoHealth Alliance, a non-profit organisation with ties to the Wuhan Institute of Virology, reportedly thanked Fauci for downplaying the possibility that COVID-19 had escaped from a lab in Wuhan. Fauci, however, recently said that the revelations in those papers, suggesting he was warned at the very outset of the pandemic that COVID-19 might have been “engineered”, had been “taken out of context”. In March, the World Health Organisation released the full version of its report on the origins of the coronavirus, in which the WHO called a leak of COVID-19 from a laboratory very unlikely. The report also suggested that the virus was most likely transmitted to humans from bats via another animal. Recently, however, US President Joe Biden ordered members of the US intelligence community to produce a report in 90 days to put an end to the debate over whether the coronavirus had spread to humans from animals naturally or if it leaked from a laboratory in China, promising to release the report in full. Hours after Biden’s statement, the Office of the Director of National Intelligence said that the agency did not know the exact origins of the coronavirus at the time. The speculation that COVID-19 could be man-made has been circulating for more than a year, with the former Donald Trump administration repeatedly claiming the disease may have originated in the Wuhan lab. The president himself referred to COVID-19 as the “China virus”, while Beijing consistently rejected the allegations. Ty & Charlene Bollinger break down the latest in the leaked Fauci e-mails that expose his many lies to the American public."
97,"Trump Promises to Retake White House ‘Sooner Than You Think’ in Fundraising Ad, Critics Melt Down","In a new GOP fundraising campaign, ex-president Donald Trump has promised to “take back” the White House and that Republicans will take control of both houses of Congress “sooner than you think,” sending his critics into meltdown. The ad was posted to the YouTube page of the National Republican Senatorial Committee, the fundraising arm for the Senate GOP, on Friday and was sent to donors on Saturday. Critics blasted the former president’s most recent promise as “deranged” and “dangerous” as the video spread across social media. The defeated authoritarian leader who inspired a violent insurrection and denies the legitimacy of his successor says his party will be back in the White House ""sooner than you think."" What would you say if you saw it in another country? pic.twitter.com/km38cTY1WI— Brendan Nyhan (@BrendanNyhan) June 5, 2021 How is he not in prison yet? This is deranged and dangerous. https://t.co/UCtCxp3v4N— Brian McNoldy (@BMcNoldy) June 5, 2021 “And sooner than you think…”Donald Trump truly believes he will be back in power before the end of Joe Biden’s term.Deranged. Delusional.But most of all: Dangerous. https://t.co/MDprZAmEg1— The Lincoln Project (@ProjectLincoln) June 5, 2021 Trump’s message dropped ahead of a GOP convention in North Carolina on Saturday evening, when he blasted the Biden administration for “destroying” the country, as well as lambasting his detractors within the Republican Party. “The one thing [the Democrats] have is that they stick together. They don’t have people like we do who go off on their own and do what they have to do,” Trump said. As rumors swirl around his political future, Trump alarmed critics on Friday when he said in an interview that he may be interested in running for Congress in the near future. Speaking with right-wing radio host Wayne Allyn Root, it was suggested that Trump should become House Speaker, which the former president admitted was a “very interesting” proposition. “People have said, run for the Senate, OK?” Trump said following the suggestion. “But you know, your idea might be better.” Roger Stone joins The Alex Jones Show to break down the Leftist political witch hunt as he predicts a criminal indictment for Trump."
98,Cyber Polygon: Will The Next Globalist War Game Lead To Another Convenient Catastrophe?,"Back in April I published an article titled ‘Globalists Will Need Another Crisis In America As Their Reset Agenda Fails’. In it I noted an odd trend which many of us in the liberty media have become aware of over the years – Almost every major man-made catastrophe in the US and in many other parts of the world in the past couple decades has been preceded by a government or globalist “exercise”. These exercises and war games tend to mimic the exact disaster that would eventually strike the public only days or weeks later. Sometimes the mock disaster exercises and the real events happen at the same time. The covid pandemic was no exception. It’s quite miraculous… I have specifically outlined the bizarre “coincidence” of the World Economic Forum’s Event 201 exercise, a war game co-funded by Bill Gates and Johns Hopkins and launched in October of 2019. Event 201 simulated a global novel zoonotic coronavirus pandemic (supposedly spread from bats to people) that “required” a global lockdown response. Only two months later the real thing actually happened. Almost every aspect of the Covid event has played out exactly as was practiced during the WEF war game. One very disturbing element of the covid response has been the coordinated suppression campaign by Big Tech platforms from YouTube to Facebook and Twitter. This campaign has sought to undermine or destroy any facts, data and opinions which run contrary to the government narrative on covid, even if the official narrative on covid ends up being completely wrong. The strategy was described in detail during Event 201 and it was executed with extreme efficiency among supposedly disconnected companies and governments around the world. It’s almost as if they KNEW a coronavirus pandemic was about to happen, and they were already staged to control the public reaction well in advance. And let’s be clear because I do not want to seem ambiguous; the World Economic Forum and their globalist partners have been the prime beneficiaries during the pandemic. As WEF head Klaus Schwab has excitedly noted over and over again, the pandemic is a perfect “opportunity” for globalists to fast track what they call the “Great Reset” agenda – A plan to completely dismantle the current political and economic framework of the world and rebuild it into a highly centralized socialist civilization in which they are in complete control and personal freedom is a faded memory. This is why recent revelations of Covid’s probable lab origins are not at all surprising. Just mentioning this idea a year ago in social media was enough to get you banned. And, if you want to know where to find the truth, always look first to the subjects you are not allowed to discuss. As I stated in my article ‘How Viral Pandemic Benefits The Globalist Agenda’, published in January of 2020 at the very beginning of the outbreak: “I have a hard time ignoring the strange “coincidence” of the high level biohazard labs in Wuhan in favor of the idea that the virus was launched by chance due to the odd diets of central Chinese people. Given the evidence it appears that the coronavirus was gestated in a lab, not in someone’s bat and snake soup. In 2017, scientists outside of China warned that these labs were not secure and that a virus might escape one of the facilities…..I would use the term “escape” loosely, as there is a possibility that this event was created intentionally…” Elites like Dr. Anthony Fauci (a close associate of Bill Gates and Bill Gates SR.) directly funded studies at the Wuhan Lab through the NIAID since 2015, and specifically funded the study of the infectious transfer of coronaviruses from bats to other mammals including humans. And yes, the NIAID was in fact involved in “gain of function” experiments using SARS and coronavirus variants at this time, despite Anthony Fauci claiming otherwise. The National Institute Of Health’s own website confirms this. All of these facts support the argument that covid is a lab created bioweapon, and in my view according to the evidence so far it was released deliberately in close alliance with the Chinese government. Fauci even somehow “predicted” in 2017 that Donald Trump would face a “surprise infectious disease outbreak” during his presidency, stating that “We will definitely get surprised in the next few years…” The scheme has certainly worked to an extent. In large portions of Europe, Asia and Australia the WEF is getting what it always wanted. That said, some things did not go as planned. For example, Event 201 predicted an initial 65 million people dead within the first year of the pandemic; this did not happen, and it was not because governments saved any lives. In fact, government lockdowns and restrictions did nothing to stave off the spread of covid and independent studies have proven mask mandates to be completely ineffective in stopping the virus. The reason for the comparatively small body count is the fact that Covid’s death rate is only 0.26% among otherwise healthy people. The only place wear covid is a true threat is in nursing homes among elderly people with preexisting conditions. Because of the miscalculations of the elites, the reset agenda appears to be failing in some parts of the world. In the US, resistance to the lockdowns as well as the experimental vaccines has grown exponentially to the point that dozens of states are now passing laws which prohibit enforcement of covid restrictions and “medical passports”. The alternative media has also proven resilient against censorship and information suppression, and we have been proven to be right time and time again. We were the first people to warn that the death rate of covid was being exaggerated (the WHO and other establishment institutions predicted a death rate of at least 3%, FAR above the reality). We were the first people to warn that the lockdowns and mask rules did nothing to stop the spread (states that removed restrictions ended up with FALLING infections and deaths). And, we were the first people to warn that the virus was behaving more like a bioweapon, and that its origin was more likely the Level 4 lab in Wuhan, China, right down the street from the animal market that the Chinese government originally claimed was the source of the outbreak. We were also the first people to warn that the pandemic would be used as a rationale for the enforcement of vaccine passports, which would create a two tear society designed to force people who do not want to take the mRNA vaccines into compliance. We have been proven right once again as the state of Oregon has become the first in the US to demand proof of vaccination (a passport) before residents are able to enter any businesses or establishments. We have consistently been called “conspiracy theorists” throughout this event by government bureaucrats and the media. But, we were were right about almost everything, and the mainstream media has been wrong about almost everything. Either that, or they have been knowingly lying about almost everything. This dynamic is important to understand because I believe the situation is far from over and that more crisis events are about to be engineered (or they will magically happen by coincidence). My biggest concern right now is the upcoming ‘Cyberpolygon’ exercise being headed by the WEF this July. The war game is meant to “simulate” a cyberattack on vital infrastructure that would lead to a shutdown of the global supply chain, or at least the supply chains within certain nations. As I warned in April, the timing of Cyberpolygon is suspicious. As the covid lockdown agenda is breaking down in the US and the vaccine passports are not winning favor among a large percentage of Americans, the globalists will need another crisis even if they hope to achieve their goals for their Great Reset. Only weeks after I published my initial concerns about Cyberpolygon, a massive cyberattack was reported which struck the 5,500 mile Colonial Pipeline. The pipeline supplies gasoline to most of the eastern seaboard and after a week of being shut down numerous states were reporting gas shortages. The story has since quietly faded from mainstream news cycles. In the past few days, yet another major cyberattack has been reported against JBS, a meat company that supplies around 23% of all US beef and pork. Production at JBS has shut down, and now there is the possibility of meat shortages across the country if the problems are not solved soon. Again, is it just coincidence that these large scale cyberattacks are happening with greater frequency in the lead-up to a WEF’s Cyberpolygon simulation? Or, is Cyberpolygon another Event 201? Is it a beta test for a disaster that is planned for the near future? The WEF is openly comparing future cyber attacks to covid outbreaks, so I’m inclined to suspect the latter. The supply chain issue has come to the forefront in the wake of the pandemic as retailers have had to deal with intermittent shortages, and manufacturers are facing a lack of components. Not only that, but inflationary troubles are also weighing on supplies. That said, a cyberattack is another animal entirely; whether or not the event is real or staged, the supply chain is fragile because of global interdependency. In the US, there are many necessities that rely on foreign manufacturers or the “just in time” freight system. Preparedness and long term storage are not a part of the vocabulary of the common US business. I don’t really know if the supply chain could be shut down completely using a cyberattack, but in combination with inflation and draconian pandemic restrictions, it is possible to disrupt the flow of goods for weeks at a time. It is also impossible to predict how many people are prepared for such a calamity. My hope is that more than 30% of Americans have at least begun the path to prepping, but undoubtedly a majority of the country has not. All it would take is a couple weeks of shortages or a grid down scenario and most people would be facing starvation, among other things. If Event 201 is any indication, then we should remain vigilant and watch carefully for another major cyberattack affecting the supply chain within two months of the WEF’s Cyberpolygon exercise in July. Owen predicts the next wave of pandemic hysteria."
105,Donald Trump Asks America: Who Is Really Running The White House? — Sunday Night Live,"Owen Shroyer discusses President Trump’s latest cryptic remarks hinting he will return to the White House “sooner” than the American people thinks, and calling out Biden and Dr. Fauci as compromised actors for the globalist establishment. The Big Tech purge is here! Follow Infowars and Alex Jones on other growing platforms now to stay informed as the information blackout accelerates."
106,"Live Feed: Trump Reemerges, Signals Biden Will Be Removed From Office","Alex Jones breaks down President Trump’s recent speech in North Carolina where he railed Dr. Fauci, China, and Joe Biden, who has also hinted would be removed from office before his “term” is up. The Big Tech purge is here! Follow Infowars and Alex Jones on other growing platforms now to stay informed as the information blackout accelerates."
